_date_	_open_	_high_	_low_	_close_	_per_	_vol_
2020-05-01 10:05	184.51	184.68	184.35	184.65	5	101390
2020-05-01 10:10	184.65	184.85	184.53	184.69	5	133640
2020-05-01 10:15	184.67	184.76	184.50	184.55	5	107340
2020-05-01 10:20	184.55	184.68	184.50	184.56	5	57940
2020-05-01 10:25	184.55	184.66	184.50	184.59	5	84390
2020-05-01 10:30	184.59	184.62	184.40	184.49	5	196630
2020-05-01 10:35	184.48	184.48	184.31	184.31	5	137260
2020-05-01 10:40	184.30	184.31	184.05	184.15	5	296650
2020-05-01 10:45	184.15	184.30	184.01	184.30	5	392280
2020-05-01 10:50	184.30	184.39	184.05	184.18	5	169980
2020-05-01 10:55	184.18	184.20	184.00	184.10	5	244690
2020-05-01 11:00	184.10	184.29	184.05	184.29	5	66560
2020-05-01 11:05	184.29	184.61	184.25	184.52	5	231460
2020-05-01 11:10	184.52	184.70	184.45	184.50	5	122590
2020-05-01 11:15	184.58	184.98	184.43	184.57	5	1129060
2020-05-01 11:20	184.52	184.65	184.32	184.64	5	166640
2020-05-01 11:25	184.66	184.98	184.55	184.89	5	419860
2020-05-01 11:30	184.81	184.93	184.80	184.89	5	67090
2020-05-01 11:35	184.90	185.14	184.84	185.03	5	359990
2020-05-01 11:40	185.09	185.15	184.80	184.83	5	373700
2020-05-01 11:45	184.83	185.06	184.71	185.06	5	281930
2020-05-01 11:50	185.06	185.27	185.01	185.20	5	273850
2020-05-01 11:55	185.23	185.32	185.00	185.10	5	429760
2020-05-01 12:00	185.10	185.49	184.93	185.46	5	649600
2020-05-01 12:05	185.46	185.65	185.31	185.34	5	519290
2020-05-01 12:10	185.34	185.40	184.76	184.95	5	503990
2020-05-01 12:15	184.93	185.07	184.87	184.97	5	281430
2020-05-01 12:20	184.98	185.24	184.90	185.16	5	282770
2020-05-01 12:25	185.17	185.37	185.02	185.12	5	101200
2020-05-01 12:30	185.13	185.16	184.72	184.91	5	403660
2020-05-01 12:35	184.92	185.25	184.84	185.16	5	261640
2020-05-01 12:40	185.16	185.35	185.14	185.29	5	235650
2020-05-01 12:45	185.30	185.32	185.13	185.27	5	134260
2020-05-01 12:50	185.27	185.38	185.13	185.38	5	187490
2020-05-01 12:55	185.36	185.49	185.28	185.36	5	423950
2020-05-01 13:00	185.40	185.60	185.33	185.38	5	329050
2020-05-01 13:05	185.36	185.47	185.26	185.44	5	148460
2020-05-01 13:10	185.45	185.49	185.08	185.09	5	285860
2020-05-01 13:15	185.11	185.28	184.91	185.24	5	755900
2020-05-01 13:20	185.24	185.62	185.18	185.60	5	523880
2020-05-01 13:25	185.61	185.79	185.53	185.76	5	425820
2020-05-01 13:30	185.75	186.55	185.73	186.42	5	1306550
2020-05-01 13:35	186.41	186.80	186.06	186.58	5	1160900
2020-05-01 13:40	186.57	186.92	186.41	186.68	5	1265030
2020-05-01 13:45	186.67	187.20	186.67	186.88	5	1300680
2020-05-01 13:50	186.88	187.06	186.60	186.80	5	761740
2020-05-01 13:55	186.77	186.98	186.60	186.62	5	499300
2020-05-01 14:00	186.67	186.73	186.11	186.26	5	667500
2020-05-01 14:05	186.17	186.17	186.17	186.17	5	1989010
2020-05-01 14:10	185.55	185.55	184.70	185.12	5	1587370
2020-05-01 14:15	185.17	185.18	184.68	184.83	5	574320
2020-05-01 14:20	184.81	184.81	184.25	184.51	5	1041010
2020-05-01 14:25	184.51	184.74	184.17	184.39	5	739680
2020-05-01 14:30	184.27	184.49	183.91	184.34	5	1367480
2020-05-01 14:35	184.35	184.49	184.04	184.45	5	523860
2020-05-01 14:40	184.44	184.84	184.21	184.70	5	689310
2020-05-01 14:45	184.73	184.73	184.03	184.14	5	516430
2020-05-01 14:50	184.14	184.46	184.05	184.46	5	383410
2020-05-01 14:55	184.44	184.54	184.12	184.49	5	331000
2020-05-01 15:00	184.51	184.75	184.35	184.62	5	259030
2020-05-01 15:05	184.66	184.66	184.34	184.42	5	376280
2020-05-01 15:10	184.40	184.70	184.17	184.69	5	347960
2020-05-01 15:15	184.69	185.10	184.68	184.99	5	665760
2020-05-01 15:20	184.99	185.27	184.84	185.26	5	486650
2020-05-01 15:25	185.26	185.26	184.72	184.81	5	414090
2020-05-01 15:30	184.83	185.17	184.74	185.12	5	287480
2020-05-01 15:35	185.12	185.19	184.80	185.13	5	365200
2020-05-01 15:40	185.18	185.34	185.01	185.18	5	256390
2020-05-01 15:45	185.18	185.32	184.85	185.10	5	343040
2020-05-01 15:50	185.10	185.10	184.87	185.10	5	162930
2020-05-01 15:55	185.10	185.11	184.70	184.75	5	260180
2020-05-01 16:00	184.74	184.80	184.57	184.66	5	171420
2020-05-01 16:05	184.65	184.71	184.51	184.68	5	270960
2020-05-01 16:10	184.65	184.80	184.60	184.75	5	99330
2020-05-01 16:15	184.71	185.19	184.64	185.18	5	265610
2020-05-01 16:20	185.19	185.29	185.05	185.14	5	183780
2020-05-01 16:25	185.09	185.26	185.08	185.13	5	118170
2020-05-01 16:30	185.13	185.20	185.00	185.08	5	159890
2020-05-01 16:35	185.09	185.25	185.00	185.00	5	146830
2020-05-01 16:40	185.03	185.18	184.83	185.15	5	115260
2020-05-01 16:45	185.17	185.28	185.07	185.22	5	189890
2020-05-01 16:50	185.22	185.24	185.05	185.21	5	82260
2020-05-01 16:55	185.18	185.33	185.17	185.33	5	83670
2020-05-01 17:00	185.33	185.54	185.26	185.34	5	530850
2020-05-01 17:05	185.34	185.41	185.11	185.17	5	123860
2020-05-01 17:10	185.11	185.37	185.01	185.07	5	215380
2020-05-01 17:15	185.07	185.23	185.01	185.14	5	147560
2020-05-01 17:20	185.14	185.20	185.09	185.13	5	55730
2020-05-01 17:25	185.18	185.20	185.06	185.18	5	91650
2020-05-01 17:30	185.20	185.33	185.15	185.28	5	146890
2020-05-01 17:35	185.25	185.27	184.81	184.93	5	590660
2020-05-01 17:40	184.95	185.01	184.72	184.98	5	243250
2020-05-01 17:45	184.98	185.24	184.93	185.21	5	72750
2020-05-01 17:50	185.21	185.25	185.08	185.10	5	101870
2020-05-01 17:55	185.14	185.14	184.95	185.10	5	96360
2020-05-01 18:00	185.10	185.22	185.08	185.14	5	53610
2020-05-01 18:05	185.14	185.20	185.05	185.16	5	52250
2020-05-01 18:10	185.19	185.27	185.16	185.27	5	88540
2020-05-01 18:15	185.26	185.26	184.90	184.99	5	250590
2020-05-01 18:20	184.99	185.09	184.98	185.09	5	57560
2020-05-01 18:25	185.05	185.23	185.05	185.18	5	39340
2020-05-01 18:30	185.19	185.20	184.99	185.08	5	116560
2020-05-01 18:35	185.08	185.22	185.00	185.20	5	207400
2020-05-01 18:40	185.20	185.20	185.00	185.03	5	107630
2020-05-01 18:45	185.07	185.15	184.85	184.96	5	139660
2020-05-01 18:50	184.96	185.03	184.89	184.95	5	282880
2020-05-01 18:55	184.95	185.16	184.88	185.11	5	165450
2020-05-04 10:00	185.15	185.24	185.11	185.23	5	128180
2020-05-04 10:05	185.20	185.33	185.09	185.24	5	227980
2020-05-04 10:10	185.21	185.45	185.18	185.33	5	199850
2020-05-04 10:15	185.33	185.34	185.09	185.19	5	208420
2020-05-04 10:20	185.19	185.40	185.18	185.34	5	64110
2020-05-04 10:25	185.38	185.44	185.33	185.35	5	93680
2020-05-04 10:30	185.36	185.40	185.18	185.23	5	80560
2020-05-04 10:35	185.23	185.27	185.07	185.08	5	161470
2020-05-04 10:40	185.07	185.14	184.88	185.05	5	489070
2020-05-04 10:45	185.02	185.05	184.75	185.03	5	300860
2020-05-04 10:50	185.00	185.16	184.99	185.06	5	69120
2020-05-04 10:55	185.06	185.24	185.05	185.22	5	78630
2020-05-04 11:00	185.23	185.28	185.16	185.25	5	266980
2020-05-04 11:05	185.24	185.30	185.01	185.01	5	190030
2020-05-04 11:10	185.02	185.08	184.45	184.56	5	670250
2020-05-04 11:15	184.53	184.88	184.48	184.61	5	154630
2020-05-04 11:20	184.62	184.98	184.62	184.93	5	163600
2020-05-04 11:25	184.91	185.04	184.88	184.98	5	71880
2020-05-04 11:30	184.98	185.05	184.70	184.94	5	137050
2020-05-04 11:35	184.94	185.31	184.94	185.22	5	392510
2020-05-04 11:40	185.25	185.31	184.60	184.66	5	341160
2020-05-04 11:45	184.65	184.67	184.29	184.65	5	630560
2020-05-04 11:50	184.67	184.76	184.27	184.33	5	301070
2020-05-04 11:55	184.32	184.84	184.21	184.76	5	300530
2020-05-04 12:00	184.71	184.76	184.37	184.58	5	357440
2020-05-04 12:05	184.58	184.77	184.45	184.71	5	153990
2020-05-04 12:10	184.71	184.93	184.60	184.81	5	187170
2020-05-04 12:15	184.79	184.81	184.51	184.55	5	153600
2020-05-04 12:20	184.56	184.59	184.06	184.17	5	549900
2020-05-04 12:25	184.14	184.39	184.07	184.30	5	227570
2020-05-04 12:30	184.30	184.41	184.20	184.30	5	374020
2020-05-04 12:35	184.30	184.67	184.20	184.57	5	277010
2020-05-04 12:40	184.56	185.09	184.56	184.84	5	770030
2020-05-04 12:45	184.84	185.05	184.59	184.64	5	355310
2020-05-04 12:50	184.70	184.91	184.59	184.74	5	188020
2020-05-04 12:55	184.74	184.78	184.20	184.27	5	374390
2020-05-04 13:00	184.27	184.51	184.20	184.41	5	373860
2020-05-04 13:05	184.41	184.49	184.25	184.27	5	306240
2020-05-04 13:10	184.30	184.35	184.07	184.26	5	627700
2020-05-04 13:15	184.25	184.43	184.10	184.34	5	239870
2020-05-04 13:20	184.37	184.42	184.11	184.25	5	264610
2020-05-04 13:25	184.25	184.37	184.05	184.05	5	435260
2020-05-04 13:30	184.08	184.39	183.80	184.35	5	992550
2020-05-04 13:35	184.39	184.76	184.30	184.71	5	479960
2020-05-04 13:40	184.74	184.77	184.47	184.54	5	373430
2020-05-04 13:45	184.54	184.54	184.13	184.22	5	748260
2020-05-04 13:50	184.20	184.20	184.20	184.20	5	800500
2020-05-04 13:55	183.27	184.85	183.25	183.53	5	2386430
2020-05-04 14:00	183.53	183.80	183.30	183.50	5	744370
2020-05-04 14:05	183.45	183.96	183.10	183.80	5	744470
2020-05-04 14:10	183.80	184.40	183.80	184.35	5	877020
2020-05-04 14:15	184.35	184.43	183.86	183.98	5	435980
2020-05-04 14:20	183.97	184.04	183.55	183.60	5	425240
2020-05-04 14:25	183.64	183.78	183.29	183.33	5	608110
2020-05-04 14:30	183.35	183.57	183.25	183.47	5	334030
2020-05-04 14:35	183.43	183.46	182.65	182.82	5	1725140
2020-05-04 14:40	182.81	183.12	182.53	182.70	5	709200
2020-05-04 14:45	182.70	182.74	182.05	182.30	5	1260860
2020-05-04 14:50	182.24	182.34	181.68	182.25	5	1667840
2020-05-04 14:55	182.25	182.31	181.71	181.98	5	1127920
2020-05-04 15:00	181.97	182.54	181.72	182.43	5	652140
2020-05-04 15:05	182.50	183.03	182.30	182.98	5	806600
2020-05-04 15:10	182.97	182.98	182.35	182.35	5	527460
2020-05-04 15:15	182.36	183.00	182.36	182.98	5	442290
2020-05-04 15:20	182.99	183.05	182.73	182.78	5	292340
2020-05-04 15:25	182.82	183.19	182.73	183.17	5	380670
2020-05-04 15:30	183.17	183.43	183.05	183.35	5	387220
2020-05-04 15:35	183.34	183.35	183.00	183.03	5	399090
2020-05-04 15:40	183.00	183.13	182.84	182.90	5	318600
2020-05-04 15:45	182.90	183.37	182.90	183.30	5	176740
2020-05-04 15:50	183.31	183.47	183.08	183.33	5	367710
2020-05-04 15:55	183.32	183.32	182.90	183.10	5	199470
2020-05-04 16:00	183.10	183.35	183.06	183.15	5	161360
2020-05-04 16:05	183.14	183.36	183.13	183.33	5	109690
2020-05-04 16:10	183.33	183.65	183.33	183.59	5	427090
2020-05-04 16:15	183.60	183.60	183.17	183.20	5	333730
2020-05-04 16:20	183.22	183.31	183.03	183.31	5	157960
2020-05-04 16:25	183.31	183.38	183.25	183.35	5	115830
2020-05-04 16:30	183.36	183.61	183.36	183.59	5	163330
2020-05-04 16:35	183.61	183.67	183.52	183.65	5	213590
2020-05-04 16:40	183.65	184.14	183.64	184.04	5	588080
2020-05-04 16:45	184.01	184.15	184.00	184.05	5	253870
2020-05-04 16:50	184.03	184.08	183.89	183.93	5	243230
2020-05-04 16:55	183.93	184.02	183.56	183.59	5	196070
2020-05-04 17:00	183.63	183.73	183.27	183.30	5	297400
2020-05-04 17:05	183.27	183.35	183.01	183.27	5	441360
2020-05-04 17:10	183.26	183.43	183.11	183.41	5	227540
2020-05-04 17:15	183.43	183.57	183.34	183.41	5	191400
2020-05-04 17:20	183.41	183.45	183.25	183.30	5	121600
2020-05-04 17:25	183.30	183.36	182.90	182.94	5	732450
2020-05-04 17:30	182.97	183.08	182.67	182.95	5	283610
2020-05-04 17:35	182.96	183.03	182.62	182.78	5	325840
2020-05-04 17:40	182.75	182.97	182.70	182.73	5	180050
2020-05-04 17:45	182.72	182.94	182.63	182.88	5	119050
2020-05-04 17:50	182.88	183.25	182.85	183.22	5	137430
2020-05-04 17:55	183.22	183.25	183.19	183.24	5	71570
2020-05-04 18:00	183.23	183.24	183.09	183.16	5	205590
2020-05-04 18:05	183.19	183.19	182.69	182.78	5	537310
2020-05-04 18:10	182.78	182.78	182.30	182.54	5	624800
2020-05-04 18:15	182.54	182.95	182.48	182.95	5	180590
2020-05-04 18:20	182.94	183.08	182.83	183.02	5	399520
2020-05-04 18:25	183.04	183.05	182.77	183.03	5	176160
2020-05-04 18:30	183.05	183.19	183.00	183.18	5	146220
2020-05-04 18:35	183.15	183.18	182.63	182.76	5	191210
2020-05-04 18:40	182.79	182.96	182.41	182.50	5	299460
2020-05-04 18:45	182.50	182.69	182.40	182.45	5	274010
2020-05-04 18:50	182.45	182.53	182.27	182.35	5	216060
2020-05-04 18:55	182.35	182.37	182.10	182.27	5	647590
2020-05-05 10:00	182.26	182.47	182.15	182.33	5	259370
2020-05-05 10:05	182.39	182.71	182.21	182.43	5	252370
2020-05-05 10:10	182.47	182.71	182.30	182.62	5	213150
2020-05-05 10:15	182.65	182.74	182.34	182.39	5	281810
2020-05-05 10:20	182.39	182.39	182.10	182.17	5	478440
2020-05-05 10:25	182.21	182.50	182.10	182.17	5	430410
2020-05-05 10:30	182.20	182.41	182.01	182.41	5	981370
2020-05-05 10:35	182.35	182.55	182.06	182.06	5	270710
2020-05-05 10:40	182.12	182.19	181.80	182.04	5	1472580
2020-05-05 10:45	182.04	182.29	182.00	182.24	5	263150
2020-05-05 10:50	182.26	182.49	182.23	182.40	5	174910
2020-05-05 10:55	182.38	182.49	182.14	182.49	5	268670
2020-05-05 11:00	182.48	182.93	182.48	182.93	5	265120
2020-05-05 11:05	182.89	182.98	182.79	182.89	5	194740
2020-05-05 11:10	182.93	182.95	182.38	182.49	5	367610
2020-05-05 11:15	182.54	182.74	182.53	182.59	5	203140
2020-05-05 11:20	182.60	182.70	182.56	182.57	5	180700
2020-05-05 11:25	182.64	183.06	182.01	182.55	5	629210
2020-05-05 11:30	182.55	183.09	182.55	182.63	5	342280
2020-05-05 11:35	182.59	182.78	182.15	182.29	5	298530
2020-05-05 11:40	182.33	182.57	181.91	182.14	5	558610
2020-05-05 11:45	182.14	182.29	181.91	182.08	5	475660
2020-05-05 11:50	182.06	182.44	181.98	182.19	5	940670
2020-05-05 11:55	182.15	182.31	181.80	181.85	5	596930
2020-05-05 12:00	181.88	182.31	181.80	182.08	5	590550
2020-05-05 12:05	182.10	182.49	182.07	182.12	5	517790
2020-05-05 12:10	182.12	182.49	182.12	182.49	5	424500
2020-05-05 12:15	182.46	182.92	182.44	182.91	5	519810
2020-05-05 12:20	182.92	183.50	182.81	182.83	5	992130
2020-05-05 12:25	182.88	183.23	182.73	183.19	5	329790
2020-05-05 12:30	183.19	183.49	183.13	183.43	5	494000
2020-05-05 12:35	183.47	183.49	183.18	183.32	5	331760
2020-05-05 12:40	183.36	183.63	183.10	183.55	5	532470
2020-05-05 12:45	183.57	184.00	183.45	183.90	5	778140
2020-05-05 12:50	183.94	184.00	183.66	183.81	5	769350
2020-05-05 12:55	183.86	183.98	183.68	183.80	5	626680
2020-05-05 13:00	183.81	184.00	183.58	183.65	5	508510
2020-05-05 13:05	183.70	183.79	183.57	183.59	5	333980
2020-05-05 13:10	183.59	184.00	183.55	183.91	5	334200
2020-05-05 13:15	183.95	184.00	183.62	183.63	5	265570
2020-05-05 13:20	183.67	183.80	183.47	183.57	5	570710
2020-05-05 13:25	183.60	183.85	183.59	183.73	5	318230
2020-05-05 13:30	183.73	183.85	183.68	183.79	5	346140
2020-05-05 13:35	183.91	183.91	183.91	183.91	5	1370470
2020-05-05 13:40	185.62	186.15	185.27	185.46	5	1460960
2020-05-05 13:45	185.49	186.08	185.44	185.85	5	1139950
2020-05-05 13:50	185.85	185.99	185.31	185.67	5	561310
2020-05-05 13:55	185.67	185.96	185.50	185.80	5	367030
2020-05-05 14:00	185.78	186.30	185.74	186.15	5	846170
2020-05-05 14:05	186.18	186.30	185.90	186.06	5	477370
2020-05-05 14:10	186.06	186.43	185.95	186.40	5	624610
2020-05-05 14:15	186.38	186.70	186.27	186.50	5	1806550
2020-05-05 14:20	186.50	186.54	186.23	186.38	5	635710
2020-05-05 14:25	186.38	186.47	186.19	186.25	5	357960
2020-05-05 14:30	186.26	186.34	186.06	186.20	5	446700
2020-05-05 14:35	186.20	186.30	185.90	186.04	5	444290
2020-05-05 14:40	186.01	186.30	185.90	186.28	5	310210
2020-05-05 14:45	186.28	186.61	186.16	186.53	5	2421040
2020-05-05 14:50	186.56	186.68	186.35	186.67	5	605020
2020-05-05 14:55	186.68	186.94	186.64	186.90	5	750050
2020-05-05 15:00	186.89	186.94	186.74	186.82	5	360310
2020-05-05 15:05	186.83	186.90	186.74	186.81	5	262460
2020-05-05 15:10	186.81	186.94	186.76	186.89	5	450850
2020-05-05 15:15	186.90	186.90	186.41	186.46	5	501750
2020-05-05 15:20	186.46	186.67	186.21	186.26	5	371660
2020-05-05 15:25	186.27	186.64	186.18	186.50	5	397550
2020-05-05 15:30	186.50	186.74	186.40	186.56	5	460260
2020-05-05 15:35	186.59	186.84	186.50	186.80	5	257170
2020-05-05 15:40	186.82	186.90	186.61	186.67	5	262500
2020-05-05 15:45	186.67	186.89	186.67	186.85	5	198440
2020-05-05 15:50	186.84	186.98	186.57	186.65	5	1814550
2020-05-05 15:55	186.58	186.60	186.37	186.49	5	290430
2020-05-05 16:00	186.48	186.58	186.28	186.42	5	235780
2020-05-05 16:05	186.40	186.48	186.25	186.31	5	189500
2020-05-05 16:10	186.37	186.55	186.37	186.50	5	233550
2020-05-05 16:15	186.52	186.55	186.16	186.19	5	309200
2020-05-05 16:20	186.17	186.33	185.81	185.99	5	392120
2020-05-05 16:25	185.97	186.12	185.75	185.83	5	271180
2020-05-05 16:30	185.79	185.95	185.65	185.68	5	268000
2020-05-05 16:35	185.70	185.70	185.21	185.62	5	976770
2020-05-05 16:40	185.62	185.65	185.21	185.57	5	274760
2020-05-05 16:45	185.56	185.90	185.51	185.90	5	217770
2020-05-05 16:50	185.87	185.90	185.65	185.71	5	201230
2020-05-05 16:55	185.75	185.90	185.66	185.85	5	95980
2020-05-05 17:00	185.86	185.91	185.75	185.83	5	77540
2020-05-05 17:05	185.83	185.88	185.36	185.36	5	375700
2020-05-05 17:10	185.39	185.46	185.11	185.22	5	830970
2020-05-05 17:15	185.29	185.36	185.13	185.27	5	193400
2020-05-05 17:20	185.28	185.51	185.02	185.51	5	629590
2020-05-05 17:25	185.47	185.59	185.33	185.44	5	144950
2020-05-05 17:30	185.42	185.42	185.09	185.19	5	160850
2020-05-05 17:35	185.18	185.18	184.75	185.00	5	594300
2020-05-05 17:40	185.06	185.20	184.90	184.90	5	240630
2020-05-05 17:45	184.95	185.00	184.79	184.90	5	215430
2020-05-05 17:50	184.92	185.18	184.87	185.08	5	145980
2020-05-05 17:55	185.07	185.35	184.97	185.00	5	225020
2020-05-05 18:00	185.00	185.00	184.65	184.90	5	434530
2020-05-05 18:05	184.85	185.07	184.78	185.00	5	168170
2020-05-05 18:10	184.97	185.00	184.65	184.67	5	291890
2020-05-05 18:15	184.70	184.80	184.55	184.57	5	366300
2020-05-05 18:20	184.55	184.74	184.31	184.73	5	593920
2020-05-05 18:25	184.73	184.95	184.66	184.91	5	238060
2020-05-05 18:30	184.91	185.12	184.80	184.94	5	362140
2020-05-05 18:35	184.96	185.00	184.80	184.87	5	175430
2020-05-05 18:40	184.87	184.95	184.61	184.77	5	163490
2020-05-05 18:45	184.77	185.23	184.63	185.10	5	410250
2020-05-05 18:50	185.14	185.24	185.10	185.20	5	245670
2020-05-05 18:55	185.20	185.20	184.99	185.11	5	264380
2020-05-06 10:00	185.07	185.13	184.85	185.00	5	362380
2020-05-06 10:05	185.01	185.01	184.69	184.87	5	341270
2020-05-06 10:10	184.84	184.84	184.40	184.40	5	288250
2020-05-06 10:15	184.43	184.66	184.20	184.58	5	544110
2020-05-06 10:20	184.59	184.71	184.50	184.65	5	146680
2020-05-06 10:25	184.65	184.80	184.61	184.68	5	115740
2020-05-06 10:30	184.65	184.83	184.50	184.64	5	265440
2020-05-06 10:35	184.64	184.89	184.64	184.89	5	176820
2020-05-06 10:40	184.89	184.90	184.52	184.63	5	160340
2020-05-06 10:45	184.67	184.72	184.20	184.45	5	635490
2020-05-06 10:50	184.42	184.42	184.21	184.28	5	188610
2020-05-06 10:55	184.24	184.51	184.20	184.51	5	211580
2020-05-06 11:00	184.49	184.55	184.36	184.55	5	147880
2020-05-06 11:05	184.56	184.62	184.27	184.42	5	212850
2020-05-06 11:10	184.42	184.65	184.15	184.21	5	561860
2020-05-06 11:15	184.21	184.75	184.10	184.75	5	625590
2020-05-06 11:20	184.72	184.99	184.55	184.95	5	283260
2020-05-06 11:25	184.93	185.04	184.81	185.00	5	297690
2020-05-06 11:30	185.00	185.10	184.91	185.04	5	154890
2020-05-06 11:35	185.01	185.02	184.84	184.90	5	176020
2020-05-06 11:40	184.90	184.96	184.51	184.53	5	233140
2020-05-06 11:45	184.50	184.63	184.41	184.62	5	148790
2020-05-06 11:50	184.60	185.19	184.40	185.19	5	332060
2020-05-06 11:55	185.20	185.39	185.13	185.16	5	393120
2020-05-06 12:00	185.13	185.39	185.10	185.26	5	328310
2020-05-06 12:05	185.26	185.61	185.06	185.37	5	467730
2020-05-06 12:10	185.37	185.40	185.05	185.11	5	537220
2020-05-06 12:15	185.10	185.44	184.88	185.39	5	875100
2020-05-06 12:20	185.39	185.65	185.24	185.55	5	296990
2020-05-06 12:25	185.51	185.64	185.35	185.56	5	286840
2020-05-06 12:30	185.57	185.57	185.01	185.03	5	320210
2020-05-06 12:35	185.02	185.32	185.00	185.19	5	245280
2020-05-06 12:40	185.14	185.17	184.66	184.73	5	541620
2020-05-06 12:45	184.76	184.96	184.60	184.73	5	545090
2020-05-06 12:50	184.69	184.88	184.40	184.71	5	857750
2020-05-06 12:55	184.73	184.73	184.51	184.56	5	463860
2020-05-06 13:00	184.54	184.68	184.31	184.55	5	549220
2020-05-06 13:05	184.51	184.66	184.25	184.35	5	908930
2020-05-06 13:10	184.35	184.40	184.13	184.14	5	856230
2020-05-06 13:15	184.19	184.57	184.10	184.19	5	845300
2020-05-06 13:20	183.85	183.85	183.85	183.85	5	1837040
2020-05-06 13:25	185.40	186.69	185.14	186.33	5	1703950
2020-05-06 13:30	186.34	186.70	186.01	186.20	5	912050
2020-05-06 13:35	186.15	186.29	185.67	185.80	5	550870
2020-05-06 13:40	185.87	186.70	185.82	186.44	5	1131260
2020-05-06 13:45	186.44	186.50	185.87	186.18	5	684800
2020-05-06 13:50	186.18	186.35	185.95	186.17	5	611460
2020-05-06 13:55	186.16	186.33	185.80	185.94	5	699480
2020-05-06 14:00	185.92	186.10	185.73	185.85	5	331140
2020-05-06 14:05	185.86	186.17	185.66	186.12	5	333500
2020-05-06 14:10	186.13	186.60	185.98	186.60	5	616930
2020-05-06 14:15	186.60	186.64	186.32	186.38	5	410170
2020-05-06 14:20	186.43	186.94	186.43	186.77	5	1136170
2020-05-06 14:25	186.82	186.96	186.71	186.87	5	781210
2020-05-06 14:30	186.87	187.29	186.81	187.06	5	918490
2020-05-06 14:35	187.05	187.40	187.04	187.20	5	771900
2020-05-06 14:40	187.20	187.60	187.20	187.47	5	1298290
2020-05-06 14:45	187.48	187.80	187.32	187.70	5	722820
2020-05-06 14:50	187.70	187.72	187.33	187.54	5	546820
2020-05-06 14:55	187.59	187.83	187.45	187.67	5	778180
2020-05-06 15:00	187.67	187.80	187.60	187.72	5	682030
2020-05-06 15:05	187.70	188.09	187.50	187.63	5	1822870
2020-05-06 15:10	187.68	188.00	187.62	187.82	5	395600
2020-05-06 15:15	187.83	188.23	187.77	188.19	5	923570
2020-05-06 15:20	188.19	188.94	188.19	188.60	5	1615180
2020-05-06 15:25	188.65	188.97	188.48	188.53	5	969090
2020-05-06 15:30	188.53	188.70	188.03	188.23	5	888440
2020-05-06 15:35	188.20	188.39	188.20	188.30	5	166640
2020-05-06 15:40	188.37	188.48	188.28	188.38	5	178940
2020-05-06 15:45	188.39	188.48	188.23	188.34	5	270860
2020-05-06 15:50	188.35	188.41	187.77	187.89	5	575830
2020-05-06 15:55	187.88	187.96	187.70	187.94	5	453930
2020-05-06 16:00	187.97	187.98	187.86	187.98	5	177220
2020-05-06 16:05	187.95	188.34	187.95	188.30	5	341750
2020-05-06 16:10	188.34	188.89	188.27	188.89	5	943140
2020-05-06 16:15	188.87	188.98	188.72	188.89	5	576630
2020-05-06 16:20	188.83	188.92	188.66	188.66	5	225770
2020-05-06 16:25	188.66	188.75	188.64	188.67	5	210640
2020-05-06 16:30	188.67	189.27	188.67	189.07	5	655590
2020-05-06 16:35	189.07	189.28	189.04	189.14	5	236220
2020-05-06 16:40	189.11	189.15	188.89	188.92	5	218320
2020-05-06 16:45	188.90	188.97	188.76	188.81	5	127420
2020-05-06 16:50	188.83	189.10	188.83	189.06	5	241400
2020-05-06 16:55	189.04	189.14	188.90	189.00	5	229670
2020-05-06 17:00	188.95	189.06	188.80	188.90	5	261040
2020-05-06 17:05	188.94	189.68	188.88	189.44	5	1205890
2020-05-06 17:10	189.45	189.47	189.21	189.27	5	323960
2020-05-06 17:15	189.30	189.50	189.17	189.45	5	407060
2020-05-06 17:20	189.45	189.64	189.32	189.56	5	252590
2020-05-06 17:25	189.57	189.70	189.52	189.56	5	211790
2020-05-06 17:30	189.56	189.84	189.42	189.47	5	603960
2020-05-06 17:35	189.50	189.63	189.31	189.31	5	177500
2020-05-06 17:40	189.31	189.72	189.31	189.61	5	175340
2020-05-06 17:45	189.65	189.65	189.40	189.46	5	92620
2020-05-06 17:50	189.48	189.50	189.05	189.06	5	403950
2020-05-06 17:55	189.08	189.28	188.51	188.51	5	450690
2020-05-06 18:00	188.52	188.91	188.52	188.85	5	217700
2020-05-06 18:05	188.86	189.15	188.75	188.75	5	360940
2020-05-06 18:10	188.80	189.43	188.80	189.36	5	295890
2020-05-06 18:15	189.39	189.47	189.14	189.18	5	252870
2020-05-06 18:20	189.18	189.44	189.00	189.42	5	445860
2020-05-06 18:25	189.40	189.60	189.00	189.02	5	754000
2020-05-06 18:30	189.02	189.21	188.80	189.12	5	397970
2020-05-06 18:35	189.10	189.24	189.02	189.21	5	100330
2020-05-06 18:40	189.24	189.35	188.92	189.09	5	401610
2020-05-06 18:45	189.12	189.24	188.87	188.88	5	194950
2020-05-06 18:50	188.90	189.20	188.89	189.10	5	548850
2020-05-06 18:55	189.10	189.23	188.99	189.21	5	201610
2020-05-07 10:00	189.22	189.36	189.09	189.12	5	398620
2020-05-07 10:05	189.12	189.19	189.01	189.13	5	194380
2020-05-07 10:10	189.15	189.18	188.87	189.02	5	234390
2020-05-07 10:15	189.01	189.20	188.91	189.18	5	210630
