_date_,_close_,_high_,_low_,_open_
2020-03-24 10:20,176.39,176.39,175.67,175.85
2020-03-24 10:25,176.31,176.44,175.85,176.36
2020-03-24 10:30,175.97,176.63,175.95,176.37
2020-03-24 10:35,176.11,176.20,175.80,175.98
2020-03-24 10:40,176.47,176.61,176.10,176.10
2020-03-24 10:45,176.25,176.48,176.10,176.45
2020-03-24 10:50,176.30,176.38,175.93,176.13
2020-03-24 10:55,176.72,176.78,176.23,176.25
2020-03-24 11:00,177.17,177.30,176.50,176.70
2020-03-24 11:05,176.93,177.63,176.84,177.17
2020-03-24 11:10,176.37,177.27,176.28,176.95
2020-03-24 11:15,177.14,177.44,176.37,176.45
2020-03-24 11:20,176.67,177.18,176.60,177.04
2020-03-24 11:25,176.54,177.10,176.47,176.61
2020-03-24 11:30,176.82,176.90,176.46,176.54
2020-03-24 11:35,176.72,176.86,176.50,176.80
2020-03-24 11:40,176.35,176.74,176.05,176.74
2020-03-24 11:45,176.16,176.35,176.06,176.35
2020-03-24 11:50,176.39,176.46,176.01,176.18
2020-03-24 11:55,176.46,176.67,176.24,176.36
2020-03-24 12:00,176.78,176.83,176.23,176.42
2020-03-24 12:05,176.86,177.09,176.75,176.78
2020-03-24 12:10,176.83,177.20,176.76,176.89
2020-03-24 12:15,177.25,177.30,176.83,176.89
2020-03-24 12:20,176.76,177.30,176.41,177.30
2020-03-24 12:25,176.24,176.87,176.03,176.73
2020-03-24 12:30,175.87,176.24,175.66,176.19
2020-03-24 12:35,175.96,176.23,175.51,175.83
2020-03-24 12:40,176.02,176.49,175.96,175.99
2020-03-24 12:45,175.93,176.11,175.86,176.01
2020-03-24 12:50,175.62,176.02,175.55,175.92
2020-03-24 12:55,176.47,176.47,175.55,175.65
2020-03-24 13:00,176.81,177.00,176.24,176.48
2020-03-24 13:05,176.51,176.81,176.21,176.74
2020-03-24 13:10,176.44,176.44,176.44,176.44
2020-03-24 13:15,178.93,179.88,178.20,178.50
2020-03-24 13:20,179.00,179.46,178.82,178.93
2020-03-24 13:25,179.69,180.13,178.98,179.00
2020-03-24 13:30,181.03,181.09,179.50,179.61
2020-03-24 13:35,180.63,181.10,180.50,181.00
2020-03-24 13:40,180.29,180.65,179.90,180.63
2020-03-24 13:45,180.31,180.80,180.27,180.32
2020-03-24 13:50,180.08,180.32,179.90,180.31
2020-03-24 13:55,180.31,180.45,179.99,180.10
2020-03-24 14:00,180.34,180.48,179.90,180.26
2020-03-24 14:05,180.46,180.70,179.99,180.29
2020-03-24 14:10,180.45,180.66,180.05,180.46
2020-03-24 14:15,180.83,181.03,180.40,180.45
2020-03-24 14:20,181.04,181.09,180.63,180.82
2020-03-24 14:25,181.50,181.59,180.85,181.01
2020-03-24 14:30,181.57,181.69,181.20,181.50
2020-03-24 14:35,181.43,181.78,181.35,181.49
2020-03-24 14:40,181.34,181.49,181.03,181.43
2020-03-24 14:45,181.35,181.41,181.07,181.30
2020-03-24 14:50,181.77,182.20,181.35,181.35
2020-03-24 14:55,183.17,183.27,181.69,181.79
2020-03-24 15:00,182.86,183.30,182.62,183.16
2020-03-24 15:05,182.63,183.00,182.41,182.86
2020-03-24 15:10,182.90,183.13,182.50,182.61
2020-03-24 15:15,182.75,182.96,182.52,182.90
2020-03-24 15:20,183.80,183.87,182.65,182.80
2020-03-24 15:25,182.70,183.94,182.61,183.77
2020-03-24 15:30,183.11,183.20,182.67,182.72
2020-03-24 15:35,184.31,184.64,183.12,183.19
2020-03-24 15:40,183.87,184.31,183.52,184.31
2020-03-24 15:45,183.92,184.18,183.64,183.86
2020-03-24 15:50,183.64,183.94,183.16,183.94
2020-03-24 15:55,183.93,184.04,183.50,183.63
2020-03-24 16:00,183.44,183.95,183.31,183.85
2020-03-24 16:05,182.98,183.50,182.77,183.50
2020-03-24 16:10,183.17,183.46,182.94,183.00
2020-03-24 16:15,182.41,183.28,182.19,183.17
2020-03-24 16:20,182.42,182.50,182.20,182.47
2020-03-24 16:25,182.10,182.46,181.63,182.43
2020-03-24 16:30,181.50,182.24,181.31,182.12
2020-03-24 16:35,181.20,181.61,180.76,181.46
2020-03-24 16:40,181.74,181.80,180.90,181.15
2020-03-24 16:45,181.72,181.98,181.39,181.71
2020-03-24 16:50,181.08,181.66,180.89,181.66
2020-03-24 16:55,181.84,181.84,181.06,181.18
2020-03-24 17:00,181.69,182.12,181.64,181.80
2020-03-24 17:05,181.90,182.00,181.58,181.75
2020-03-24 17:10,182.15,182.26,181.81,181.90
2020-03-24 17:15,182.30,182.38,182.11,182.15
2020-03-24 17:20,181.41,182.33,181.35,182.33
2020-03-24 17:25,181.65,181.94,181.42,181.49
2020-03-24 17:30,181.90,181.97,181.35,181.66
2020-03-24 17:35,181.88,182.22,181.50,181.91
2020-03-24 17:40,181.77,182.20,181.72,181.84
2020-03-24 17:45,181.91,182.05,181.71,181.85
2020-03-24 17:50,181.80,182.04,181.76,181.95
2020-03-24 17:55,180.81,181.84,180.75,181.84
2020-03-24 18:00,180.23,181.04,180.07,180.85
2020-03-24 18:05,180.20,180.49,180.10,180.20
2020-03-24 18:10,179.99,180.37,178.01,180.20
2020-03-24 18:15,179.59,180.03,178.81,179.99
2020-03-24 18:20,179.83,179.90,179.20,179.58
2020-03-24 18:25,179.28,180.10,179.28,179.83
2020-03-24 18:30,179.70,179.77,179.05,179.28
2020-03-24 18:35,180.20,180.20,179.70,179.70
2020-03-24 18:40,180.12,180.37,179.95,180.20
2020-03-24 18:45,180.36,180.41,179.89,180.12
2020-03-24 18:50,180.10,180.68,180.10,180.35
2020-03-24 18:55,180.27,180.38,179.91,180.14
2020-03-25 10:00,180.29,180.38,179.91,180.30
2020-03-25 10:05,180.66,180.76,180.26,180.28
2020-03-25 10:10,180.78,180.79,180.49,180.66
2020-03-25 10:15,181.06,181.47,180.68,180.70
2020-03-25 10:20,180.61,181.14,180.22,181.09
2020-03-25 10:25,180.68,180.80,180.48,180.74
2020-03-25 10:30,180.47,180.66,180.09,180.66
2020-03-25 10:35,180.74,180.75,180.25,180.48
2020-03-25 10:40,180.84,181.00,180.63,180.74
2020-03-25 10:45,180.68,181.00,180.25,180.78
2020-03-25 10:50,180.01,180.94,179.74,180.71
2020-03-25 10:55,179.89,180.10,179.85,180.00
2020-03-25 11:00,179.54,180.00,179.49,179.90
2020-03-25 11:05,179.29,179.75,179.08,179.61
2020-03-25 11:10,179.13,179.30,178.96,179.29
2020-03-25 11:15,179.89,179.99,179.07,179.16
2020-03-25 11:20,179.80,180.10,179.80,179.89
2020-03-25 11:25,180.74,180.81,179.84,179.84
2020-03-25 11:30,180.96,181.10,180.29,180.76
2020-03-25 11:35,181.23,181.44,180.69,181.07
2020-03-25 11:40,180.99,181.23,180.80,181.23
2020-03-25 11:45,181.57,181.73,180.93,180.96
2020-03-25 11:50,182.04,182.24,181.44,181.60
2020-03-25 11:55,181.91,182.30,181.73,182.08
2020-03-25 12:00,182.38,182.50,181.84,181.92
2020-03-25 12:05,182.38,182.41,181.80,182.39
2020-03-25 12:10,181.96,182.48,181.91,182.36
2020-03-25 12:15,181.69,182.25,181.55,182.00
2020-03-25 12:20,182.13,182.40,181.67,181.75
2020-03-25 12:25,182.42,182.50,182.12,182.13
2020-03-25 12:30,181.72,182.50,181.60,182.39
2020-03-25 12:35,181.46,182.05,181.24,181.70
2020-03-25 12:40,181.40,181.83,181.12,181.39
2020-03-25 12:45,181.74,181.76,181.39,181.40
2020-03-25 12:50,181.79,181.88,181.50,181.76
2020-03-25 12:55,181.41,181.41,181.41,181.41
2020-03-25 13:00,179.15,179.42,177.50,178.05
2020-03-25 13:05,178.65,179.19,178.26,179.08
2020-03-25 13:10,179.27,179.35,178.52,178.66
2020-03-25 13:15,179.86,179.87,178.90,179.21
2020-03-25 13:20,179.00,179.95,178.97,179.86
2020-03-25 13:25,179.40,179.66,178.95,179.00
2020-03-25 13:30,179.30,179.56,179.16,179.40
2020-03-25 13:35,179.61,179.65,179.27,179.27
2020-03-25 13:40,179.85,180.00,179.53,179.60
2020-03-25 13:45,179.63,179.96,179.35,179.88
2020-03-25 13:50,179.96,180.19,179.60,179.62
2020-03-25 13:55,180.20,180.35,179.86,179.99
2020-03-25 14:00,179.63,180.27,179.59,180.26
2020-03-25 14:05,179.99,179.99,179.60,179.70
2020-03-25 14:10,180.66,180.87,179.97,179.99
2020-03-25 14:15,180.15,180.98,179.92,180.65
2020-03-25 14:20,180.13,180.39,179.71,180.22
2020-03-25 14:25,180.17,180.45,180.00,180.20
2020-03-25 14:30,179.89,180.27,179.82,180.19
2020-03-25 14:35,179.87,180.30,179.79,179.95
2020-03-25 14:40,180.33,180.51,179.70,179.92
2020-03-25 14:45,180.98,180.98,180.15,180.34
2020-03-25 14:50,180.45,180.98,180.36,180.93
2020-03-25 14:55,180.55,180.78,180.42,180.45
2020-03-25 15:00,180.33,180.72,180.24,180.47
2020-03-25 15:05,180.63,180.93,180.19,180.24
2020-03-25 15:10,180.87,180.99,180.56,180.63
2020-03-25 15:15,180.45,180.91,180.25,180.87
2020-03-25 15:20,180.03,180.43,179.84,180.40
2020-03-25 15:25,180.15,180.33,179.80,180.00
2020-03-25 15:30,180.31,180.39,179.96,180.12
2020-03-25 15:35,180.12,180.46,180.11,180.35
2020-03-25 15:40,180.34,180.97,180.00,180.11
2020-03-25 15:45,180.76,180.77,180.30,180.36
2020-03-25 15:50,180.57,180.80,180.40,180.76
2020-03-25 15:55,180.52,180.55,180.20,180.51
2020-03-25 16:00,180.50,180.68,180.19,180.55
2020-03-25 16:05,180.42,180.75,180.34,180.42
2020-03-25 16:10,180.30,180.54,180.30,180.44
2020-03-25 16:15,180.54,180.58,180.24,180.30
2020-03-25 16:20,180.30,180.52,180.08,180.49
2020-03-25 16:25,180.49,180.57,180.12,180.20
2020-03-25 16:30,180.78,180.80,180.43,180.47
2020-03-25 16:35,180.76,180.93,180.74,180.79
2020-03-25 16:40,180.50,180.80,180.49,180.76
2020-03-25 16:45,180.50,180.65,180.33,180.55
2020-03-25 16:50,180.57,180.60,180.40,180.47
2020-03-25 16:55,180.72,180.76,180.42,180.56
2020-03-25 17:00,180.50,180.76,180.46,180.65
2020-03-25 17:05,180.44,180.59,180.37,180.56
2020-03-25 17:10,180.58,180.64,180.38,180.50
2020-03-25 17:15,180.48,180.65,180.41,180.57
2020-03-25 17:20,180.38,180.53,180.12,180.53
2020-03-25 17:25,180.60,180.60,180.33,180.39
2020-03-25 17:30,180.72,180.88,180.52,180.55
2020-03-25 17:35,180.74,180.95,180.61,180.74
2020-03-25 17:40,180.69,180.85,180.57,180.71
2020-03-25 17:45,180.68,180.84,180.50,180.69
2020-03-25 17:50,180.80,180.97,180.62,180.67
2020-03-25 17:55,180.73,180.84,180.66,180.77
2020-03-25 18:00,181.16,181.35,180.75,180.76
2020-03-25 18:05,181.26,181.37,180.87,181.14
2020-03-25 18:10,180.78,181.38,180.77,181.32
2020-03-25 18:15,181.14,181.24,180.84,180.84
2020-03-25 18:20,180.96,181.38,180.89,181.19
2020-03-25 18:25,180.81,180.97,180.60,180.93
2020-03-25 18:30,180.70,180.95,180.50,180.76
2020-03-25 18:35,180.65,180.80,180.40,180.76
2020-03-25 18:40,180.73,180.75,180.60,180.64
2020-03-25 18:45,180.70,180.83,180.65,180.67
2020-03-25 18:50,180.74,180.90,180.65,180.66
2020-03-25 18:55,180.58,180.81,180.51,180.73
2020-03-26 10:00,180.49,180.76,180.42,180.55
2020-03-26 10:05,180.69,180.78,180.41,180.51
2020-03-26 10:10,180.65,180.77,180.51,180.69
2020-03-26 10:15,180.03,180.66,180.00,180.62
2020-03-26 10:20,179.92,180.13,179.38,180.04
2020-03-26 10:25,180.12,180.21,179.80,179.89
2020-03-26 10:30,179.35,180.12,179.19,180.12
2020-03-26 10:35,179.30,179.54,179.02,179.29
2020-03-26 10:40,179.55,179.76,179.29,179.33
2020-03-26 10:45,178.86,179.61,178.55,179.55
2020-03-26 10:50,179.06,179.17,178.74,178.82
2020-03-26 10:55,178.66,179.06,178.53,179.06
2020-03-26 11:00,178.65,178.79,178.40,178.67
2020-03-26 11:05,179.41,179.85,178.40,178.60
2020-03-26 11:10,179.40,179.48,179.14,179.35
2020-03-26 11:15,179.31,179.57,179.26,179.42
2020-03-26 11:20,178.96,179.55,178.80,179.33
2020-03-26 11:25,179.08,179.20,178.80,178.97
2020-03-26 11:30,179.13,179.16,178.72,179.02
2020-03-26 11:35,178.80,179.15,178.70,179.07
2020-03-26 11:40,179.08,179.10,178.70,178.80
2020-03-26 11:45,179.45,179.49,179.04,179.05
2020-03-26 11:50,179.56,179.68,179.32,179.47
2020-03-26 11:55,179.35,179.56,179.17,179.53
2020-03-26 12:00,179.82,179.87,179.24,179.30
2020-03-26 12:05,179.79,180.23,179.73,179.86
2020-03-26 12:10,180.09,180.33,179.80,179.82
2020-03-26 12:15,179.96,180.18,179.85,180.11
2020-03-26 12:20,179.52,180.05,179.50,179.96
2020-03-26 12:25,179.53,179.60,179.29,179.52
2020-03-26 12:30,179.37,179.71,179.18,179.53
2020-03-26 12:35,179.29,179.49,179.15,179.37
2020-03-26 12:40,180.06,180.06,180.06,180.06
2020-03-26 12:45,182.98,184.78,182.81,183.80
2020-03-26 12:50,183.44,183.87,182.53,182.90
2020-03-26 12:55,183.00,183.75,182.75,183.47
2020-03-26 13:00,183.38,183.66,182.95,183.00
2020-03-26 13:05,183.01,183.49,182.95,183.38
2020-03-26 13:10,183.20,183.23,182.80,183.03
2020-03-26 13:15,182.61,183.29,182.61,183.20
2020-03-26 13:20,182.14,182.74,182.10,182.61
2020-03-26 13:25,182.22,182.46,181.81,182.13
2020-03-26 13:30,181.81,182.32,181.61,182.24
2020-03-26 13:35,181.57,181.87,181.12,181.81
2020-03-26 13:40,181.68,181.86,181.20,181.58
2020-03-26 13:45,182.41,182.56,181.61,181.74
2020-03-26 13:50,182.44,182.69,182.35,182.41
2020-03-26 13:55,182.80,182.92,182.09,182.45
2020-03-26 14:00,182.24,182.90,182.24,182.75
2020-03-26 14:05,182.43,182.63,182.04,182.27
2020-03-26 14:10,182.56,182.60,182.19,182.43
2020-03-26 14:15,181.96,182.56,181.81,182.56
2020-03-26 14:20,182.20,182.34,181.78,181.92
2020-03-26 14:25,181.91,182.40,181.78,182.27
2020-03-26 14:30,182.27,182.38,181.82,181.90
2020-03-26 14:35,182.31,182.50,182.12,182.25
2020-03-26 14:40,182.30,182.49,182.25,182.37
2020-03-26 14:45,182.01,182.36,182.00,182.31
2020-03-26 14:50,182.23,182.23,181.90,182.07
2020-03-26 14:55,182.18,182.47,182.13,182.23
2020-03-26 15:00,182.42,182.55,182.07,182.22
2020-03-26 15:05,182.53,182.85,182.43,182.44
2020-03-26 15:10,182.87,182.90,182.47,182.60
2020-03-26 15:15,182.80,183.10,182.76,182.89
2020-03-26 15:20,182.80,182.90,182.65,182.80
2020-03-26 15:25,182.82,182.92,182.53,182.75
2020-03-26 15:30,182.81,182.94,182.65,182.78
2020-03-26 15:35,183.07,183.30,182.73,182.89
2020-03-26 15:40,183.09,183.39,183.04,183.06
2020-03-26 15:45,182.81,183.09,182.53,183.04
2020-03-26 15:50,182.89,183.05,182.63,182.81
2020-03-26 15:55,183.31,183.44,182.87,182.89
2020-03-26 16:00,183.61,183.74,183.20,183.35
2020-03-26 16:05,183.37,183.75,183.30,183.59
2020-03-26 16:10,183.36,183.63,183.30,183.35
2020-03-26 16:15,183.42,183.64,183.36,183.41
2020-03-26 16:20,183.69,183.70,183.43,183.44
2020-03-26 16:25,183.41,183.69,183.36,183.69
2020-03-26 16:30,183.39,183.50,183.27,183.48
2020-03-26 16:35,183.00,183.47,182.99,183.42
2020-03-26 16:40,183.10,183.10,182.85,183.06
2020-03-26 16:45,183.08,183.10,182.98,183.10
2020-03-26 16:50,182.77,183.08,182.65,183.08
2020-03-26 16:55,182.56,182.73,182.50,182.73
2020-03-26 17:00,182.70,182.87,182.51,182.52
2020-03-26 17:05,182.78,182.84,182.63,182.64
2020-03-26 17:10,182.90,182.98,182.64,182.84
2020-03-26 17:15,182.65,182.92,182.61,182.90
2020-03-26 17:20,182.73,182.80,182.59,182.68
2020-03-26 17:25,182.93,183.04,182.68,182.74
2020-03-26 17:30,183.08,183.28,182.87,182.90
2020-03-26 17:35,183.38,183.38,183.06,183.06
2020-03-26 17:40,183.45,183.45,183.26,183.38
2020-03-26 17:45,183.18,183.62,183.10,183.44
2020-03-26 17:50,183.12,183.40,183.10,183.13
2020-03-26 17:55,183.25,183.38,183.05,183.15
2020-03-26 18:00,182.99,183.44,182.88,183.26
2020-03-26 18:05,182.80,183.11,182.78,182.93
2020-03-26 18:10,183.08,183.09,182.84,182.88
2020-03-26 18:15,182.88,183.17,182.75,183.08
2020-03-26 18:20,182.74,182.96,182.60,182.89
2020-03-26 18:25,182.40,182.75,182.20,182.74
2020-03-26 18:30,182.11,182.45,181.90,182.40
2020-03-26 18:35,181.65,182.13,181.54,182.05
2020-03-26 18:40,181.73,182.05,181.55,181.67
2020-03-26 18:45,181.83,182.00,181.67,181.74
2020-03-26 18:50,181.80,182.05,181.64,181.82
2020-03-26 18:55,181.21,182.05,180.97,181.80
2020-03-27 10:00,180.86,181.66,180.81,181.21
2020-03-27 10:05,181.41,181.70,180.86,180.91
2020-03-27 10:10,181.63,181.67,181.36,181.47
2020-03-27 10:15,182.18,182.25,181.36,181.61
2020-03-27 10:20,181.81,182.49,181.72,182.18
2020-03-27 10:25,181.18,182.08,180.82,181.92
2020-03-27 10:30,180.99,181.44,180.82,181.19
2020-03-27 10:35,181.32,181.50,180.87,180.97
2020-03-27 10:40,180.39,181.70,180.30,181.33
2020-03-27 10:45,181.10,181.23,180.25,180.45
2020-03-27 10:50,181.12,181.20,180.69,181.17
2020-03-27 10:55,181.52,181.55,180.90,181.13
2020-03-27 11:00,181.40,181.88,181.10,181.52
2020-03-27 11:05,181.77,181.85,181.40,181.40
2020-03-27 11:10,181.85,181.95,181.49,181.74
2020-03-27 11:15,183.75,183.75,181.83,181.88
2020-03-27 11:20,184.97,185.50,183.73,183.75
2020-03-27 11:25,184.88,187.00,184.10,184.96
2020-03-27 11:30,185.16,185.89,182.46,184.80
2020-03-27 11:35,184.32,185.79,183.74,185.12
2020-03-27 11:40,186.33,186.79,184.32,184.33
2020-03-27 11:45,187.83,190.00,185.00,186.51
2020-03-27 11:50,186.94,188.70,186.00,187.83
2020-03-27 11:55,186.49,187.69,185.58,186.96
2020-03-27 12:00,185.89,187.12,185.72,186.50
2020-03-27 12:05,185.40,186.77,185.40,185.89
2020-03-27 12:10,184.78,185.75,184.01,185.50
2020-03-27 12:15,185.71,185.97,184.65,184.78
2020-03-27 12:20,186.20,186.40,185.37,185.75
2020-03-27 12:25,187.04,187.04,187.04,187.04
2020-03-27 12:30,186.32,187.11,185.72,187.03
2020-03-27 12:35,187.66,187.80,186.18,186.32
2020-03-27 12:40,188.97,189.41,187.14,187.59
2020-03-27 12:45,187.83,189.15,187.62,188.90
2020-03-27 12:50,187.46,187.88,187.00,187.86
2020-03-27 12:55,187.78,187.97,187.10,187.54
2020-03-27 13:00,188.27,188.48,187.46,187.87
2020-03-27 13:05,188.57,188.99,188.00,188.34
2020-03-27 13:10,189.30,189.67,188.47,188.57
2020-03-27 13:15,189.52,190.90,189.21,189.23
2020-03-27 13:20,189.72,190.28,189.47,189.56
2020-03-27 13:25,189.69,190.20,187.71,189.79
2020-03-27 13:30,189.81,190.00,189.00,189.67
2020-03-27 13:35,189.58,189.94,188.95,189.68
2020-03-27 13:40,189.40,189.71,189.05,189.58
2020-03-27 13:45,189.81,189.83,189.18,189.44
2020-03-27 13:50,189.85,190.44,188.00,189.78
2020-03-27 13:55,189.25,190.14,189.23,189.71
2020-03-27 14:00,189.54,189.69,189.12,189.25
2020-03-27 14:05,189.77,189.95,189.52,189.52
2020-03-27 14:10,190.74,191.17,189.69,189.69
2020-03-27 14:15,191.19,191.30,190.36,190.74
2020-03-27 14:20,190.93,191.17,190.60,191.16
2020-03-27 14:25,190.60,190.97,190.44,190.83
2020-03-27 14:30,190.93,191.28,190.22,190.60
2020-03-27 14:35,190.55,191.03,190.04,190.88
2020-03-27 14:40,190.49,190.77,190.36,190.55
2020-03-27 14:45,190.80,191.50,190.10,190.49
2020-03-27 14:50,190.72,190.95,190.25,190.80
2020-03-27 14:55,191.44,191.49,190.78,190.81
2020-03-27 15:00,191.22,192.04,191.15,191.44
2020-03-27 15:05,191.12,191.67,191.08,191.28
2020-03-27 15:10,191.84,191.99,191.08,191.22
2020-03-27 15:15,192.20,192.50,191.30,191.88
2020-03-27 15:20,191.78,192.95,191.75,192.20
2020-03-27 15:25,191.95,192.20,191.47,191.76
2020-03-27 15:30,191.70,191.96,191.51,191.90
2020-03-27 15:35,191.31,191.78,191.21,191.70
2020-03-27 15:40,190.52,191.37,190.52,191.36
2020-03-27 15:45,190.44,190.78,190.16,190.56
2020-03-27 15:50,190.96,191.03,190.33,190.45
2020-03-27 15:55,191.39,191.52,190.80,190.93
2020-03-27 16:00,191.10,191.36,191.02,191.35
2020-03-27 16:05,190.70,191.21,190.64,191.17
2020-03-27 16:10,190.63,190.90,190.26,190.67
2020-03-27 16:15,190.74,190.88,190.52,190.58
2020-03-27 16:20,190.86,191.13,190.73,190.76
2020-03-27 16:25,190.30,191.03,190.25,190.84
2020-03-27 16:30,190.81,191.00,190.25,190.30
2020-03-27 16:35,189.74,190.82,189.69,190.81
2020-03-27 16:40,190.00,190.27,189.74,189.84
2020-03-27 16:45,189.96,190.22,189.77,190.00
2020-03-27 16:50,190.03,190.24,189.74,189.98
2020-03-27 16:55,190.67,190.69,189.99,190.03
2020-03-27 17:00,191.25,191.50,190.50,190.67
2020-03-27 17:05,191.27,191.68,191.21,191.25
2020-03-27 17:10,191.04,191.43,191.00,191.27
2020-03-27 17:15,191.29,191.47,191.00,191.04
2020-03-27 17:20,191.56,191.70,191.23,191.29
2020-03-27 17:25,191.97,192.16,189.75,191.57
2020-03-27 17:30,192.59,192.80,191.91,191.98
2020-03-27 17:35,191.81,192.92,191.53,192.71
2020-03-27 17:40,192.08,192.19,191.72,191.76
2020-03-27 17:45,192.00,192.20,191.61,192.07
2020-03-27 17:50,192.41,192.61,191.98,192.00
2020-03-27 17:55,192.18,192.50,191.95,192.49
2020-03-27 18:00,193.35,193.49,191.69,192.12
2020-03-27 18:05,192.89,193.54,192.48,193.35
2020-03-27 18:10,192.97,193.73,192.75,192.80
2020-03-27 18:15,193.48,193.57,192.69,192.91
2020-03-27 18:20,193.26,193.78,193.06,193.48
2020-03-27 18:25,193.17,193.32,192.91,193.26
2020-03-27 18:30,193.51,193.85,193.15,193.18
2020-03-27 18:35,192.92,193.66,192.92,193.55
2020-03-27 18:40,192.05,193.09,191.05,193.00
2020-03-27 18:45,191.99,192.71,191.80,192.11
2020-03-27 18:50,191.97,192.55,191.75,191.97
2020-03-27 18:55,191.49,192.15,191.45,191.90
2020-03-30 10:00,191.93,192.32,191.37,191.50
2020-03-30 10:05,191.73,192.02,191.56,191.97
2020-03-30 10:10,191.25,191.64,191.10,191.64
2020-03-30 10:15,191.36,191.40,191.19,191.27
2020-03-30 10:20,190.78,191.65,190.75,191.36
2020-03-30 10:25,190.85,191.09,190.55,190.81
2020-03-30 10:30,190.40,191.39,190.24,190.83
2020-03-30 10:35,191.15,193.75,190.31,190.38
2020-03-30 10:40,192.43,192.90,191.01,191.15
2020-03-30 10:45,191.64,192.55,191.57,192.50
2020-03-30 10:50,191.54,191.67,191.11,191.64
2020-03-30 10:55,190.26,191.51,190.10,191.51
2020-03-30 11:00,189.89,190.59,189.75,190.25
2020-03-30 11:05,189.89,190.42,189.55,189.91
2020-03-30 11:10,190.40,190.50,189.80,189.88
2020-03-30 11:15,190.22,190.48,190.02,190.35
2020-03-30 11:20,190.05,190.50,190.01,190.26
2020-03-30 11:25,190.15,190.28,189.80,190.09
2020-03-30 11:30,189.93,190.30,189.93,190.12
2020-03-30 11:35,190.05,190.23,189.86,189.93
2020-03-30 11:40,189.85,190.24,189.85,190.05
2020-03-30 11:45,190.05,190.14,189.81,189.89
2020-03-30 11:50,189.92,190.18,189.90,190.05
2020-03-30 11:55,189.48,189.97,189.43,189.91
2020-03-30 12:00,190.06,190.07,189.41,189.46
2020-03-30 12:05,189.78,190.02,189.40,190.01
2020-03-30 12:10,189.77,189.77,189.77,189.77
2020-03-30 12:15,191.92,193.44,191.54,192.25
2020-03-30 12:20,191.87,192.69,191.62,191.92
2020-03-30 12:25,190.87,191.86,190.55,191.80
2020-03-30 12:30,190.54,191.63,190.34,190.84
2020-03-30 12:35,190.35,190.69,189.80,190.55
2020-03-30 12:40,190.75,190.95,190.15,190.30
2020-03-30 12:45,191.70,191.80,190.70,190.70
2020-03-30 12:50,191.38,191.77,190.80,191.75
2020-03-30 12:55,190.90,191.43,190.71,191.34
2020-03-30 13:00,191.55,191.55,190.91,190.91
2020-03-30 13:05,191.50,191.76,191.31,191.57
2020-03-30 13:10,191.26,191.50,190.93,191.49
2020-03-30 13:15,190.39,191.25,190.23,191.25
2020-03-30 13:20,190.35,190.70,190.00,190.36
2020-03-30 13:25,190.02,190.38,189.63,190.38
2020-03-30 13:30,189.55,190.15,189.50,190.02
2020-03-30 13:35,190.24,190.33,189.44,189.52
2020-03-30 13:40,190.12,190.25,189.72,190.20
2020-03-30 13:45,189.89,190.15,189.48,190.15
2020-03-30 13:50,190.03,190.14,189.70,189.89
2020-03-30 13:55,190.07,190.18,189.85,189.96
2020-03-30 14:00,190.00,190.13,189.75,190.10
2020-03-30 14:05,190.07,190.19,189.80,190.05
2020-03-30 14:10,190.25,190.28,189.90,190.07
2020-03-30 14:15,190.25,190.60,190.08,190.25
2020-03-30 14:20,190.34,190.60,189.89,190.19
2020-03-30 14:25,190.50,190.60,190.26,190.33
2020-03-30 14:30,190.24,190.50,190.14,190.49
2020-03-30 14:35,190.17,190.24,190.00,190.20
2020-03-30 14:40,190.35,190.63,190.11,190.12
2020-03-30 14:45,190.53,190.60,190.25,190.38
2020-03-30 14:50,190.81,190.90,190.45,190.55
2020-03-30 14:55,191.24,191.31,190.75,190.83
2020-03-30 15:00,191.00,191.60,190.86,191.24
2020-03-30 15:05,191.06,191.24,190.93,191.00
2020-03-30 15:10,190.99,191.38,190.94,191.06
2020-03-30 15:15,190.89,190.99,190.70,190.94
2020-03-30 15:20,190.73,190.95,190.59,190.89
2020-03-30 15:25,190.52,190.75,190.39,190.75
2020-03-30 15:30,190.38,190.61,190.35,190.52
2020-03-30 15:35,190.53,190.60,190.14,190.36
2020-03-30 15:40,190.60,190.60,190.25,190.56
2020-03-30 15:45,190.58,191.24,190.47,190.60
2020-03-30 15:50,190.40,190.71,190.22,190.58
2020-03-30 15:55,190.66,190.67,190.31,190.40
2020-03-30 16:00,190.78,190.86,190.45,190.61
2020-03-30 16:05,190.53,190.82,190.47,190.75
2020-03-30 16:10,190.92,190.98,190.57,190.62
2020-03-30 16:15,190.91,190.95,190.80,190.93
2020-03-30 16:20,190.44,190.93,190.11,190.92
2020-03-30 16:25,190.49,190.61,190.13,190.39
2020-03-30 16:30,190.42,190.52,190.23,190.47
2020-03-30 16:35,190.45,190.73,190.33,190.42
2020-03-30 16:40,190.27,190.55,190.22,190.40
2020-03-30 16:45,190.40,190.49,190.15,190.26
2020-03-30 16:50,190.54,190.64,190.30,190.38
2020-03-30 16:55,190.78,190.85,190.59,190.62
2020-03-30 17:00,190.88,190.91,190.54,190.72
2020-03-30 17:05,190.52,190.89,190.51,190.87
2020-03-30 17:10,190.34,190.57,190.25,190.52
2020-03-30 17:15,190.33,190.49,190.17,190.32
2020-03-30 17:20,190.44,190.44,190.25,190.33
